bottom_lip_x,bottom_lip_y,chin_x,chin_y,left_eye_x,left_eye_y,left_eyebrow_x,left_eyebrow_y,nose_bridge_x,nose_bridge_y,nose_tip_x,nose_tip_y,right_eye_x,right_eye_y,right_eyebrow_x,right_eyebrow_y,top_lip_x,top_lip_y,Output
92.91666667,160.9166667,72,151,71.33333333,109.8333333,71,94.4,99.5,122.25,97.4,140.8,103.3333333,110.3333333,107.4,97.4,94,154,0
88.75,161.9166667,91,155.7058824,68.16666667,112.6666667,64.6,102.2,86.75,128.5,87,146.4,108.5,114.6666667,112,103.8,88.83333333,153.6666667,0
87.16666667,157.5,94,148.2352941,67.83333333,112.8333333,64.6,104,83.5,126,85.2,142.8,107.3333333,112.5,107.8,104.2,87.33333333,153.0833333,0
88,157.1666667,92.41176471,149,68,113,62.8,101.6,86.5,124.25,86.8,141.4,109.1666667,114.6666667,112.6,102.4,88.33333333,153.0833333,0
85.16666667,160.25,96.29411765,156.6470588,69.33333333,110.3333333,66.8,99.2,82,124.25,82,143,107.5,114.5,110.2,103.8,85.16666667,151.9166667,1
89,156.9166667,88.35294118,152.7647059,69.66666667,112.1666667,66.2,97.6,89.25,118.75,89.8,136,107.5,111.5,111.6,96.6,89.33333333,150.75,1
86.33333333,157.8333333,94.82352941,153.5294118,64.5,111.5,60.8,97.8,80.75,125,82,143.4,108.8333333,113.5,111,100.8,86.16666667,152.25,0
84.83333333,159.4166667,104.2941176,151.4705882,72.33333333,110.8333333,68,99.2,74.25,127,77.4,144.4,102.8333333,113.6666667,102,100.4,83.91666667,154.1666667,0
85.91666667,153.6666667,94.11764706,151.0588235,69.33333333,113.8333333,66.2,98.6,81.5,116.5,84,135.2,107.1666667,110,108.4,95.2,85.41666667,148.4166667,0
85.08333333,156.8333333,95.35294118,155.2352941,70.16666667,112.8333333,66.4,99.8,80,121.5,81.6,141.2,106.6666667,111.8333333,108,98.6,84.91666667,152.75,0
86.16666667,158.8333333,95.17647059,153.1176471,68.66666667,112.3333333,64.4,101.8,81.25,124,82.4,141.6,107.3333333,113,108.8,102.2,85.83333333,152.5833333,1
86.41666667,158.5833333,98.64705882,153.8823529,72.16666667,107.3333333,69.6,95.8,84,120.25,84.6,141,111.3333333,109.3333333,112.8,98.8,86,154.5833333,1
86.91666667,153.8333333,94.29411765,145.7647059,65.66666667,110,64,98,81.5,125.75,82.6,143.2,110.1666667,114.8333333,111.6,101.6,86.58333333,149.6666667,0
88.25,155.4166667,92.35294118,152.1764706,69.66666667,115.1666667,66,101.2,86,121.5,87,138.4,107,112.8333333,109.6,98,88.16666667,150.0833333,0
87.58333333,161.5,90.82352941,153.7647059,66.16666667,113.5,62.8,102.4,84.5,130.5,85,148.6,110.6666667,114.1666667,113.6,102.8,87.41666667,154.0833333,0
89.75,157.6666667,88.35294118,154.4117647,68.33333333,112.8333333,67.8,101.8,91.75,125.25,91.8,141.6,109.3333333,112.6666667,111.8,102.2,89.83333333,149.3333333,0
91.5,156,84.47058824,159.1176471,67.33333333,115.8333333,64.4,99.4,91.75,116.75,91.8,137,107.8333333,115.3333333,110.4,99.2,91.33333333,153.5,1
85.08333333,159.4166667,96.29411765,153.9411765,69.66666667,112,67.8,101.2,80.75,122.75,81.6,139.8,108,113.1666667,110.2,103,84.91666667,152.25,1
90.75,156.9166667,85.94117647,154.1764706,69.66666667,113.3333333,67.2,104.6,95,121.75,93.4,139,107.3333333,112.1666667,110.8,103,91,151.4166667,1
87.66666667,159.8333333,91.23529412,156.5294118,68.83333333,112,66.6,98.2,85.25,121.75,85.6,140.2,107.1666667,112.6666667,110.2,99.6,87.41666667,150.8333333,1
85.91666667,157.25,93.64705882,152.6470588,69.66666667,111.6666667,66.4,103.2,82.25,123.5,83.4,141.8,108.1666667,111.6666667,110,102.8,85.91666667,152.5,1
90.75,155.8333333,85.94117647,148.4117647,70,111.6666667,69.6,100.2,91.75,125.25,91,142.4,108.3333333,112.5,110.8,103,90.58333333,152.6666667,0
,,,,,,,,,,,,,,,,,,0
86.83333333,154.75,90.82352941,146.8235294,69,112,63.8,104.2,85.5,125,85.6,140.8,107.1666667,112.1666667,109.8,103.6,86.83333333,152,1
88.08333333,154.4166667,89.88235294,148.0588235,68.83333333,113,67,101,86.5,121.5,87.2,139,107.6666667,112.6666667,109.6,100.8,88.08333333,150.5,0
90.83333333,155.4166667,83.47058824,156.3529412,67.83333333,112.6666667,65.2,102.4,95,119.5,93.2,137.6,107.1666667,113,110.2,103.4,91,150.6666667,1
89.08333333,156.8333333,86.58823529,154.7058824,70.33333333,112.6666667,66.6,104.2,90.5,122.5,90.6,140.4,107.3333333,112,110.8,103.8,89.33333333,152.3333333,1
87.5,161.5833333,89.94117647,155.8823529,68.5,112.8333333,64.2,98.6,86.5,123,86.4,140.8,108.3333333,112.5,111.8,97.4,87.58333333,151,0
89.58333333,155.8333333,84.76470588,152.8823529,70,112.3333333,67.4,105.2,91.75,123.75,91.2,141,107,112.6666667,110.8,105.2,89.66666667,153.5833333,1
86.91666667,160.75,100,156.6470588,71,111.5,68.4,97.8,78.25,122.5,80.2,142.4,105.6666667,113.1666667,107.2,99.4,85.91666667,154.6666667,1
89.41666667,156.3333333,89.52941176,150.6470588,69.66666667,113.1666667,66.4,100.8,88.25,119.75,88.6,137,106.6666667,111.8333333,109.6,99,89,148.1666667,0
87.58333333,160.75,89.17647059,154.8823529,66.66666667,114.1666667,64.6,103.4,87,128.5,88,144.2,110,113.5,110.2,103.2,88.16666667,150.9166667,0
91.58333333,158.8333333,88.64705882,154.6470588,68.5,113.1666667,64.4,105,90.5,127.75,91.2,143.8,108.1666667,112.3333333,110.8,104,91.33333333,154.1666667,1
88.5,153.6666667,90.23529412,154.0588235,72.16666667,113.8333333,67.2,103,89,120,89.2,137.6,106.6666667,110.1666667,108.6,98.2,88.41666667,150.5,1
88.83333333,155.5,86.47058824,148.4705882,69.83333333,111.3333333,68.6,100,90.5,126,89.8,144,108.3333333,112.5,109.8,101.2,89.33333333,152.3333333,0
89.08333333,156,89.23529412,150.3529412,71.16666667,112.5,68.6,106.2,89,122.5,88.6,139.6,107.1666667,111.8333333,110,105.6,89.25,152.75,1
89.25,156.0833333,89,152.5882353,69.83333333,112.3333333,67.4,105.6,89.25,124,89.8,140.6,107.5,112.5,108.8,105,89,152.4166667,1
87.83333333,160.5833333,88.64705882,155.9411765,68,113.1666667,64.4,102.6,88,126,88,143.8,108.6666667,112.6666667,111.4,101.2,88.33333333,152.6666667,1
89.83333333,156.8333333,86.94117647,153.1176471,70.33333333,112.3333333,67.6,102.6,91.25,122.5,90.6,140.4,108.1666667,112.6666667,111.2,103.2,89.91666667,152.5833333,1
88.66666667,157.6666667,89.70588235,146.1764706,69.5,112.6666667,67.4,100.4,88,124,88.4,140.8,108.3333333,112.5,110.2,99.8,88.91666667,151.6666667,0
87.91666667,156.5,92.23529412,148.2352941,69.33333333,112.3333333,66.6,100.2,86.5,123.5,87,141.6,107.6666667,112.3333333,110,99.8,87.75,152.75,0
90.66666667,156.1666667,79.70588235,153.1176471,69.33333333,112.3333333,68,102.2,96,121.5,94,139.2,108.3333333,112.1666667,112.4,102.2,91.08333333,150.25,0
88.41666667,158.75,97.64705882,150.0588235,68.33333333,111.3333333,65.2,103.2,81.5,128.25,83.8,145.2,107.6666667,114.3333333,109,105.6,87.91666667,154.1666667,0
,,,,,,,,,,,,,,,,,,1
88.75,156.0833333,88.05882353,151.4705882,71.5,111.8333333,69.6,103.4,89,122.5,88.8,140,106.5,111.8333333,107.8,103,89.08333333,152.8333333,1
87.58333333,157.4166667,90.35294118,152,68.83333333,113.1666667,65.2,101.8,86.25,124,86.4,140.8,108.3333333,113.8333333,111.2,102.6,87.41666667,151.4166667,0
87.66666667,161.6666667,90.64705882,157.5882353,69,110.5,66,106.2,89,126,88.2,143.6,108.8333333,112,111.8,107.4,87.5,153.4166667,1
,,,,,,,,,,,,,,,,,,1
87.66666667,158.0833333,91.76470588,148.5294118,65.83333333,112.3333333,63.8,102.4,85.5,131,85.8,146.8,111.8333333,114.8333333,115.2,104.2,87.83333333,152,0
88.33333333,154.5833333,88.70588235,156.9411765,68.16666667,112.8333333,64,100,87.75,118.5,87.8,134.8,109.3333333,113.5,113,100.8,88.58333333,148,1
92.5,159.6666667,71.70588235,153.8235294,70.66666667,110.8333333,69,100.2,101.25,122.25,99.2,142,99.5,109.8333333,103.2,99.2,93,156.4166667,1
89.5,159.25,85.41176471,153.8823529,68.5,114.3333333,67.4,103.2,91.75,126.5,91.4,143.4,108.3333333,111.8333333,110.2,101.4,89.33333333,151.5,0
89.16666667,154.5,89.11764706,159,69.83333333,114,66,104.2,89,120.5,89,139,107.5,114,111.6,104.2,89.16666667,151.9166667,1
90.58333333,159.1666667,82.58823529,155.7058824,71,112.3333333,69.2,102.6,96.25,122.75,95,140.2,107,112.8333333,112,103.2,91,151.9166667,1
86.66666667,154.5,90.94117647,151.1176471,69,113.3333333,66.2,98.8,86,115.5,86.2,133.2,107.6666667,112.8333333,110.4,97,86.33333333,146.75,0
83.58333333,158.8333333,95.64705882,158.4117647,71,114.3333333,69.4,100.2,79.5,120,80.2,138.6,108.5,112,112.2,99,83.5,149.75,0
87.66666667,159,93.58823529,152.8823529,70.16666667,112.6666667,66.4,97.6,85,119.75,85.6,137.2,106.1666667,111.3333333,108.8,94.2,87.41666667,150.5,0
87.75,159.6666667,93.29411765,153.2352941,69.66666667,109.8333333,66.6,100.2,86,123.5,86.6,140.8,108.1666667,112.6666667,110,102.6,88,152.1666667,1
87,156.0833333,90.70588235,150.4705882,69.33333333,112.8333333,66.2,103.2,87,123.5,87,141.4,108.5,112.6666667,110.8,102.2,87.5,153.1666667,1
87.66666667,156.25,92.23529412,146.1176471,67,114,63.6,102.6,84.5,128.5,85.2,144.8,108,115.1666667,110,103.4,87.5,152.6666667,0
89.25,158.0833333,84.76470588,159.1764706,76.5,113.1666667,73.4,101.6,92.75,122.5,91,139.4,107.1666667,116.1666667,112.2,103.6,89.58333333,151.6666667,1
92.16666667,153.1666667,83,149.1764706,70.16666667,112.1666667,68.4,101.6,94,122.5,92.6,138.4,106.8333333,113.8333333,110.4,104.2,92.08333333,149.4166667,0
87.91666667,160.9166667,88.11764706,158,67.83333333,114.3333333,64.2,101.4,89,125.25,88.6,143.4,109.5,113.5,113.6,100.8,88.08333333,151.75,0
,,,,,,,,,,,,,,,,,,0
91.33333333,158.3333333,83.88235294,155.7647059,69.66666667,113.5,67.2,103,95,120.5,94.2,138,108,112.3333333,109.8,101.6,91.83333333,149.25,0
89.75,156,84.47058824,145.4705882,69.66666667,112.8333333,69,105.4,92,127,91,143.4,108.3333333,112.6666667,110.2,105.8,89.83333333,153.0833333,1
84.66666667,159.5,103.8823529,155.3529412,74.16666667,112,72.2,100.8,78.5,119,81,137.4,105.8333333,109.8333333,107.2,98.6,83.5,151.75,0
90.33333333,156.3333333,84.35294118,151.5882353,71,112,69.2,102.8,93.5,125,91.8,142,106.8333333,112.5,110.6,103.4,90.25,152.3333333,1
84.25,161.9166667,94.41176471,169.7647059,70.16666667,115,66.8,101,77,120.5,78,142.8,104.8333333,111,107.4,98.4,82.83333333,156.5,1
85.5,158.8333333,101.5294118,150,72.33333333,110.5,67.6,101.2,78,124.5,80.2,142.4,102.3333333,110.6666667,102.4,99.2,84.58333333,154.25,0
87.66666667,161.6666667,93,154.1764706,66.66666667,112.6666667,63.2,102.2,82.75,128,83.6,144.4,108.5,113.8333333,109.4,102.8,87.25,152.5,0
88.75,156.3333333,90.29411765,152.0588235,72.66666667,111.3333333,70.4,102.2,90,118.5,89.6,136.2,107.1666667,112.5,111,102.6,88.91666667,149.5833333,1
88.66666667,158.6666667,89.82352941,148.7058824,67.16666667,113.6666667,62.4,100.6,88,128.5,88.6,145.6,109.5,114,114.8,101.4,88.25,151.6666667,0
87.83333333,156.3333333,94.58823529,153.1764706,69.66666667,112.3333333,65.6,97.6,85.25,119.75,86.4,137.8,107.5,112.3333333,110.2,97,87.83333333,151.4166667,1
93.25,157.5833333,77.82352941,154.9411765,69.5,111.1666667,67.6,99,98.25,120,96.2,137.2,105,113.5,110.2,101.2,94.25,150.3333333,0
91.83333333,158.8333333,82.05882353,155.9411765,71.33333333,112.3333333,69.6,99,96,121.5,94.4,139.4,105.6666667,113.3333333,108.2,98,92,151.6666667,0
91.5,156.4166667,74.17647059,150.2352941,70.66666667,112,70.6,102,96,123.5,93.6,140.6,103,112,106.2,101.6,92.25,152.0833333,1
89.75,158.75,88,154.9411765,67.5,113.1666667,64,97.8,89.5,123.75,89.2,140.8,109.3333333,114.3333333,112.6,98.6,89.58333333,150.4166667,0
88.58333333,155.5833333,88.52941176,150,69.83333333,112.8333333,67,103.2,89.5,123,89.2,139.8,107.8333333,112.8333333,109.8,102,88.58333333,151.4166667,1
91.91666667,160.4166667,79.35294118,152.6470588,70,112.8333333,69,96.8,98,124.5,96.2,141.4,108.1666667,112.8333333,112.4,97.4,92.5,151.5833333,0
85.75,155.6666667,95.88235294,151.4705882,69.33333333,114,64.6,100.4,82.5,121,84,138.6,107,113,109.6,98.6,85.66666667,151.0833333,0
88.08333333,156.75,91.47058824,150,68.5,113.1666667,65.8,100,87,122.75,87.4,140.2,108.1666667,113.1666667,109.2,98.8,88.5,150.25,0
89.41666667,158.5833333,82.23529412,150.2352941,67.83333333,111.6666667,64.2,98.2,91.5,124.5,91.6,142.8,107.8333333,110.5,110.4,97.2,89.41666667,153,0
89.83333333,156.1666667,82.05882353,146.1764706,70.5,112.8333333,69.6,101.2,95.5,126.5,93.4,142.8,109.3333333,111.8333333,113.8,100.8,90.25,152.5,0
91.33333333,156.8333333,76.41176471,149.5294118,73,110.6666667,75,102.4,97.75,123.75,94.6,140.8,105.5,110.6666667,109,102.8,91.58333333,152.5,1
89,161,88.29411765,153.4117647,68.33333333,114.6666667,66.8,101,91.25,128,90.8,145.6,110.3333333,113.5,114,99.6,89.33333333,151.9166667,0
88.91666667,154.75,89.70588235,146.4705882,68.66666667,112.5,66.2,100.6,88,123,88.4,140,108.1666667,112.5,111,101.6,88.83333333,151.0833333,0
87.83333333,155.8333333,87.70588235,152.8823529,68.33333333,111.6666667,64.8,102.2,87.5,120.5,88,138.4,106.1666667,111.6666667,108.8,102.8,88,152.25,1
87.91666667,156.75,76.41176471,147.8823529,70.5,112.5,70.4,102.6,92.75,122.5,91.8,139,102.6666667,111,104.4,100.8,88.33333333,152.75,0
89.5,155.1666667,90.29411765,156.3529412,71,115.6666667,69.4,103.8,89.5,119.75,89.4,136.4,110.3333333,113.8333333,111.8,101.4,89.58333333,147.9166667,1
87.16666667,157.9166667,92.11764706,151.6470588,69.5,112.5,64.8,100.4,86,124,86.2,142.2,107.3333333,112.1666667,110.4,98.6,87.33333333,153.3333333,0
88.58333333,156,84.47058824,152.7647059,68.16666667,112.8333333,66.2,103.4,88,121.75,88.4,139.8,103.1666667,113.8333333,104,103.4,88.5,152.1666667,0
87.41666667,160,93.05882353,151.9411765,68.33333333,112.5,65.6,97.8,84,124.25,84.6,141.6,108.3333333,114,109.8,98.2,87.41666667,150.5,0
88.41666667,159.5,88.82352941,155.1764706,67.5,113.5,63.2,102.2,87,124.5,86.6,141,108.3333333,113.5,111.8,101.6,88.25,150.1666667,0
88.58333333,156.4166667,87.52941176,152.2352941,70.5,113,68.2,101.4,89,122.25,89,140,107.3333333,111.6666667,111.6,101,88.33333333,152.5833333,0
86,162.8333333,93.35294118,154.7647059,69.66666667,111.3333333,65.8,96.8,83.5,122.5,84.4,140.4,106.6666667,111,109.6,96.8,85.91666667,153.0833333,1
86.41666667,158.3333333,91.41176471,154.3529412,67.66666667,112.6666667,64.6,100.2,83.75,121.75,84.4,139.4,108.3333333,114.1666667,111,101.4,86.41666667,150.4166667,0
88.16666667,161,85.23529412,159.0588235,67.66666667,112.1666667,66,101.6,90,121.75,89.2,139.8,110.1666667,112.8333333,113.4,103.2,88.83333333,150.5833333,1
87,155.8333333,93.23529412,151.9411765,71.33333333,109.8333333,71.2,99.2,85.5,121.75,84.8,139.4,110.8333333,113,112.6,102.2,87.08333333,152,0
88.41666667,162.9166667,88.23529412,158.1764706,70,112.6666667,67.6,103.8,88.75,124.5,88.2,142.6,108.5,112.6666667,112.4,104.2,88.33333333,153.0833333,1
88.41666667,160.0833333,89,153.0588235,68,113,62,104,86.5,126.75,86.8,143.6,108.8333333,112.6666667,113,102.6,88.16666667,151.8333333,1
88.83333333,156.5,88,151,68.66666667,112.8333333,65.4,100,89,123.75,89,140.4,109,112.5,112.4,100.6,88.91666667,152.4166667,0
86.41666667,156.75,98.11764706,148.8235294,68.66666667,111.1666667,64.8,102,80,126.5,82.6,143.6,105.6666667,113.5,106.6,103.2,86,152.8333333,0
87.16666667,156.9166667,91.05882353,155.7647059,68.83333333,112.3333333,65.8,98.4,86.25,118.5,86.4,136.4,108,112.3333333,111.4,98.8,87.25,150.3333333,0
85.75,157.75,99.35294118,150.7058824,71.16666667,112,69.2,99.2,81,122,81.8,139.2,105.5,112,107.2,98.8,85,152.1666667,0
87.66666667,158.1666667,93.29411765,158.4117647,69.66666667,111.5,67.4,100.6,85.25,120.25,85.6,138.6,108,113,110.8,102.6,87.66666667,153.0833333,1
91.41666667,157.4166667,67.64705882,144.8235294,72.5,109.5,72.8,96.2,101,119.5,99.4,138,100,107.8333333,102,94.4,92.58333333,151.1666667,0
89.08333333,158,87.11764706,154,70,112,69,103.2,91,121,90,136.6,109.3333333,112.8333333,110.4,104.4,89.5,148.3333333,1
89.33333333,157.0833333,88.05882353,149.6470588,68.5,113.3333333,66.4,102.4,89.5,125,89.8,142.4,108.3333333,113.1666667,110.8,101.2,89.5,153.4166667,0
87.5,156.5833333,90.41176471,156.5294118,69.5,112.6666667,64,104.6,86.5,125,87,142.6,108.3333333,112.5,112.8,103.6,87.5,153.6666667,1
89.91666667,156.6666667,84.17647059,150.5294118,70,113.1666667,69.4,101.6,93,123.5,92,140.8,107.1666667,113.1666667,109.8,102.4,90,152.3333333,0
87.08333333,153.6666667,89.52941176,151.7647059,68.5,113.1666667,66.4,101.2,86,120,86.2,136.8,107.6666667,113,108.6,100.6,86.66666667,150,0
87,157.8333333,92.76470588,150.4705882,69.5,112.8333333,65.6,98.8,84.25,124,85,142.4,106.1666667,112.5,108.2,99,87,153.0833333,0
87,154.9166667,92.70588235,155.7647059,70.5,113.1666667,68.6,100.6,86.5,115.75,86.8,133.2,109,111.8333333,112,99.8,87,147.6666667,0
88.58333333,156.5833333,90.58823529,154.6470588,70.83333333,112,66.8,97.8,87.25,121.25,87.6,139.6,107.1666667,113,111.2,98.8,88.5,153,0
88.25,155.8333333,89,145.1764706,69.33333333,112.6666667,65.8,104.6,88,123.5,88.2,139.2,107.8333333,111.6666667,110.8,104,88.33333333,151.8333333,0
,,,,,,,,,,,,,,,,,,1
84.16666667,158.5,100.3529412,157.1764706,71.33333333,111.6666667,69.6,96.4,76.25,120.25,78.4,140,103.3333333,110.5,106.6,95.8,83.58333333,154.6666667,1
84,156.0833333,98.47058824,154.4705882,71.16666667,110.8333333,68.8,101.4,78.5,119.75,80.2,137.6,106.6666667,113.6666667,108,104.4,84,149.75,1
87.08333333,160.4166667,91.23529412,156.7058824,69.16666667,112.5,66.4,101.6,84.5,122.5,84.8,140.8,107.8333333,113.1666667,111.6,101.8,87.16666667,151.8333333,0
89,158.6666667,88.47058824,154.2941176,70.66666667,111.3333333,66.6,102,90,124.25,90,141.6,107.3333333,111.6666667,110.8,102.8,89.33333333,152.5833333,1
89.58333333,162.6666667,88.35294118,157.0588235,68.33333333,113.3333333,65.8,97.8,90,126,90,143,110.3333333,113.6666667,114.2,98.8,89.5,149.9166667,1
87.33333333,156.5833333,93.29411765,156.7647059,68.66666667,112.6666667,64.6,104.6,85.75,124.5,87,141.6,108.3333333,113.3333333,111.2,103.4,87.41666667,152.5,1
87.75,161.4166667,89.94117647,156.5882353,70,112.1666667,68.4,100.6,87,120.5,86.6,136.4,108,112.8333333,110.6,101,87.75,148.6666667,1
88.5,159.9166667,88.76470588,156.1176471,69.33333333,113.3333333,65.8,104.2,89.25,125.5,89.2,142,109.3333333,113.6666667,113,104.2,88.75,151.9166667,0
89.25,157.9166667,88.23529412,150.2352941,67.66666667,114,65.6,102.4,90,126.25,90,143,110.6666667,113.8333333,113.4,102.2,88.91666667,151,0
86.66666667,155.25,93.17647059,149.8823529,69.5,112.3333333,65.6,96.8,83.5,120.5,84.6,138.4,107.1666667,111.5,109,95.6,86.25,150.3333333,0
90.08333333,156.9166667,84.70588235,149.2352941,70.66666667,112.1666667,69.8,100.4,92,122.5,91.4,139.6,107.5,112.3333333,111,101.8,90.16666667,150.3333333,0
87.5,157.8333333,92.58823529,150,68.83333333,112.6666667,65.4,101.8,85.5,125.25,86,142.8,107.5,112.1666667,109.2,101.2,87.25,153.5833333,0
88,155.5833333,87.11764706,147.9411765,71.5,112.3333333,70.2,104.4,89,123,88.8,140,105.8333333,111.6666667,107.4,103.4,88.25,153.5833333,1
89,157.4166667,87.17647059,149.6470588,68.83333333,112.6666667,66,98.8,89,124.5,89,141.6,108.1666667,113,111.2,99.8,89.08333333,151.5833333,1
92.33333333,158.1666667,78.17647059,156.3529412,70,106.3333333,67.8,90,98.25,117.25,95.2,135.8,105.3333333,113.1666667,108.8,96.4,93.66666667,148.0833333,0
85.83333333,158.4166667,98.58823529,153.9411765,72.66666667,112.5,70.2,99,80,124.75,81.4,142.6,107,112.1666667,107.4,96.6,85.16666667,152.8333333,0
84.83333333,153.5833333,94.11764706,156.6470588,69.16666667,112.1666667,65.2,102.2,84.5,119,85.6,136.8,109.8333333,111.1666667,111.8,101,84.91666667,151.0833333,1
89,154.8333333,87.05882353,153,68.83333333,112.8333333,64.6,99.8,90,120.25,89.8,137.8,107.3333333,112.5,110.8,98.8,88.66666667,152.0833333,1
89,155.1666667,89.05882353,145.9411765,67.16666667,112.5,64.2,98.8,88,127.5,88.6,144.8,109.3333333,113,111.8,98.2,89,152,0
90.66666667,158.9166667,89,149.4705882,68.5,113.8333333,64,102,91,129.5,91.2,146.4,110.3333333,111.5,113.4,99.4,90.75,153.9166667,1
87.91666667,155.5833333,95,147.2352941,70.5,111.1666667,68.2,101.8,81.5,123.75,82.8,140.8,106.6666667,113,108,102.6,87.5,153,1
89.08333333,155.4166667,87.58823529,148.8235294,69,112.5,67,98.8,89.75,121.75,89,138.2,107,113.1666667,109.6,99.6,88.83333333,150.3333333,1
95,161.1666667,82.23529412,162.2352941,68.33333333,112.1666667,63.8,98.4,97,120.25,97,139.2,105,110,109,94.4,95.33333333,151.4166667,1
85.66666667,166.3333333,94.35294118,157.1176471,68.16666667,109,66.4,98.4,79.75,125.75,80,144.6,106.1666667,114.3333333,108.2,104.4,85.75,154.4166667,0
87.25,157,92.47058824,152.7058824,69.83333333,111.1666667,67.2,99.4,84.5,123.5,85.2,142.6,107.3333333,112.1666667,110.4,100.6,87.08333333,154.25,1
92,160.5,76,155.2941176,73.33333333,111,71.4,97.2,98.75,121.75,97.2,140.6,103.3333333,111.5,107.6,99.4,92.83333333,155.25,0
87.16666667,156.5833333,95.29411765,149.1176471,70.5,111,67.2,105,83.75,125,85,141.8,105.5,110.6666667,106.8,104,87.16666667,153,1
85.91666667,156.5833333,95.29411765,156.4705882,69,112.6666667,67.8,100.8,81,120.75,81.8,137.6,108.6666667,114,111.2,102.2,85.58333333,148.4166667,1
88,160.5,87.76470588,152.5882353,68.33333333,113.5,64.8,104.2,89,127.25,88.8,144.6,109.3333333,113.5,112.6,103,88.16666667,152.3333333,0
86.66666667,153.6666667,91.94117647,155,69,114.1666667,65.8,100.2,84,117.75,85.2,135.6,107.8333333,111.8333333,110,97.6,86.41666667,147.5,0
89.58333333,157.25,88.35294118,152.2941176,70,112,67.2,100.8,89.5,124.5,89,142,107.5,112.1666667,110.8,101,89.16666667,152.6666667,1
89.16666667,160.75,87.05882353,156.5882353,69.16666667,113.3333333,66,101.8,90.25,124.75,89.8,142.6,108.8333333,113.3333333,113.8,102,89,152.25,0
